Participant,Condition,Congruency,Alignment,answer,resp,isCorrect,RT
Subj09,monocular,incongruent,misaligned,different,0,1,656
Subj09,monocular,incongruent,misaligned,different,0,1,316
Subj09,monocular,incongruent,misaligned,different,0,1,256
Subj09,monocular,congruent,aligned,different,0,1,291
Subj09,monocular,congruent,aligned,different,0,1,781
Subj09,monocular,incongruent,misaligned,different,0,1,356
Subj09,monocular,incongruent,aligned,different,0,1,311
Subj09,monocular,congruent,misaligned,same,1,1,466
Subj09,monocular,incongruent,misaligned,same,1,1,201
Subj09,monocular,incongruent,aligned,same,1,1,276
Subj09,monocular,incongruent,aligned,same,1,1,201
Subj09,monocular,incongruent,aligned,different,0,1,461
Subj09,monocular,incongruent,aligned,same,1,1,415
Subj09,monocular,congruent,aligned,same,1,1,231
Subj09,monocular,incongruent,aligned,same,1,1,245
Subj09,monocular,congruent,misaligned,same,1,1,236
Subj09,monocular,congruent,misaligned,same,1,1,206
Subj09,monocular,congruent,aligned,different,0,1,286
Subj09,monocular,incongruent,misaligned,same,0,0,491
Subj09,monocular,incongruent,aligned,same,0,0,306
Subj09,monocular,congruent,misaligned,different,0,1,431
Subj09,monocular,congruent,misaligned,different,0,1,356
Subj09,monocular,congruent,misaligned,same,0,0,286
Subj09,monocular,incongruent,aligned,different,0,1,351
Subj09,monocular,incongruent,aligned,same,0,0,1521
Subj09,monocular,congruent,aligned,same,1,1,341
Subj09,monocular,congruent,aligned,same,1,1,370
Subj09,monocular,incongruent,aligned,different,0,1,296
Subj09,monocular,incongruent,misaligned,different,0,1,291
Subj09,monocular,incongruent,misaligned,different,0,1,446
Subj09,monocular,incongruent,misaligned,same,1,1,426
Subj09,monocular,congruent,aligned,same,1,1,236
Subj09,monocular,congruent,misaligned,same,1,1,201
Subj09,monocular,congruent,aligned,different,0,1,246
Subj09,monocular,incongruent,aligned,same,1,1,316
Subj09,monocular,incongruent,misaligned,same,0,0,351
Subj09,monocular,congruent,misaligned,different,0,1,411
Subj09,monocular,congruent,misaligned,same,1,1,411
Subj09,monocular,congruent,misaligned,different,0,1,336
Subj09,monocular,incongruent,aligned,same,1,1,466
Subj09,monocular,congruent,aligned,same,1,1,866
Subj09,monocular,congruent,misaligned,different,0,1,366
Subj09,monocular,incongruent,misaligned,different,0,1,291
Subj09,monocular,congruent,aligned,same,1,1,321
Subj09,monocular,incongruent,misaligned,different,0,1,416
Subj09,monocular,congruent,aligned,different,0,1,336
Subj09,monocular,congruent,misaligned,different,0,1,321
Subj09,monocular,incongruent,misaligned,different,0,1,426
Subj09,monocular,congruent,misaligned,same,0,0,401
Subj09,monocular,congruent,aligned,same,1,1,231
Subj09,monocular,incongruent,aligned,different,0,1,426
Subj09,monocular,incongruent,misaligned,different,0,1,376
Subj09,monocular,congruent,misaligned,different,0,1,555
Subj09,monocular,incongruent,misaligned,different,0,1,411
Subj09,monocular,congruent,misaligned,different,1,0,591
Subj09,monocular,incongruent,misaligned,different,0,1,536
Subj09,monocular,congruent,misaligned,different,0,1,531
Subj09,monocular,incongruent,aligned,same,1,1,611
Subj09,monocular,congruent,misaligned,different,0,1,326
Subj09,monocular,congruent,misaligned,same,1,1,346
Subj09,monocular,congruent,aligned,different,0,1,346
Subj09,monocular,incongruent,misaligned,different,0,1,390
Subj09,monocular,congruent,aligned,different,0,1,531
Subj09,monocular,congruent,misaligned,different,0,1,445
Subj09,monocular,congruent,aligned,different,0,1,456
Subj09,monocular,congruent,misaligned,same,1,1,351
Subj09,monocular,incongruent,misaligned,different,1,0,246
Subj09,monocular,congruent,aligned,different,0,1,216
Subj09,monocular,incongruent,aligned,same,1,1,711
Subj09,monocular,congruent,misaligned,different,0,1,251
Subj09,monocular,congruent,aligned,same,1,1,435
Subj09,monocular,congruent,misaligned,same,1,1,387
Subj09,monocular,congruent,aligned,different,0,1,396
Subj09,monocular,incongruent,aligned,different,0,1,401
Subj09,monocular,congruent,aligned,different,0,1,590
Subj09,monocular,incongruent,aligned,same,1,1,541
Subj09,monocular,congruent,aligned,different,0,1,376
Subj09,monocular,congruent,aligned,different,0,1,366
Subj09,monocular,incongruent,misaligned,different,1,0,481
Subj09,monocular,incongruent,aligned,same,1,1,266
Subj09,monocular,incongruent,misaligned,same,0,0,415
Subj09,monocular,congruent,aligned,same,1,1,201
Subj09,monocular,congruent,aligned,different,0,1,300
Subj09,monocular,congruent,aligned,different,0,1,391
Subj09,monocular,congruent,misaligned,different,0,1,311
Subj09,monocular,congruent,aligned,different,0,1,416
Subj09,monocular,congruent,misaligned,different,0,1,236
Subj09,monocular,congruent,aligned,different,0,1,291
Subj09,monocular,incongruent,aligned,different,0,1,326
Subj09,monocular,incongruent,aligned,same,0,0,376
Subj09,monocular,incongruent,aligned,same,1,1,295
Subj09,monocular,incongruent,aligned,different,0,1,356
Subj09,monocular,incongruent,misaligned,same,1,1,265
Subj09,monocular,congruent,misaligned,different,0,1,311
Subj09,monocular,incongruent,misaligned,different,0,1,291
Subj09,monocular,congruent,aligned,same,1,1,381
Subj09,monocular,incongruent,aligned,same,1,1,246
Subj09,monocular,incongruent,misaligned,same,1,1,201
Subj09,monocular,incongruent,misaligned,same,1,1,226
Subj09,monocular,incongruent,misaligned,same,1,1,231
Subj09,monocular,incongruent,aligned,different,1,0,201
Subj09,monocular,congruent,misaligned,different,0,1,340
Subj09,monocular,congruent,aligned,same,1,1,342
Subj09,monocular,incongruent,aligned,different,1,0,211
Subj09,monocular,incongruent,misaligned,different,0,1,276
Subj09,monocular,incongruent,misaligned,same,1,1,551
Subj09,monocular,congruent,misaligned,same,1,1,421
Subj09,monocular,incongruent,misaligned,different,1,0,391
Subj09,monocular,congruent,aligned,same,1,1,426
Subj09,monocular,congruent,aligned,different,0,1,316
Subj09,monocular,incongruent,misaligned,same,1,1,261
Subj09,monocular,congruent,aligned,same,1,1,431
Subj09,monocular,incongruent,misaligned,same,1,1,215
Subj09,monocular,congruent,misaligned,different,1,0,406
Subj09,monocular,congruent,misaligned,same,1,1,236
Subj09,monocular,congruent,misaligned,different,1,0,201
Subj09,monocular,congruent,misaligned,different,0,1,326
Subj09,monocular,congruent,misaligned,same,1,1,211
Subj09,monocular,incongruent,aligned,different,0,1,311
Subj09,monocular,incongruent,aligned,same,1,1,376
Subj09,monocular,incongruent,misaligned,different,0,1,210
Subj09,monocular,incongruent,aligned,same,1,1,361
Subj09,monocular,incongruent,misaligned,same,1,1,225
Subj09,monocular,congruent,misaligned,different,1,0,381
Subj09,monocular,congruent,misaligned,different,1,0,741
Subj09,monocular,congruent,aligned,different,1,0,516
Subj09,monocular,incongruent,aligned,different,1,0,1031
Subj09,monocular,congruent,aligned,different,1,0,406
Subj09,monocular,congruent,misaligned,different,1,0,701
Subj09,monocular,congruent,misaligned,same,1,1,206
Subj09,monocular,incongruent,misaligned,different,1,0,201
Subj09,monocular,congruent,aligned,different,0,1,341
Subj09,monocular,incongruent,misaligned,same,1,1,331
Subj09,monocular,incongruent,misaligned,same,1,1,201
Subj09,monocular,incongruent,misaligned,different,1,0,415
Subj09,monocular,congruent,aligned,same,1,1,581
Subj09,monocular,congruent,misaligned,different,1,0,666
Subj09,monocular,incongruent,misaligned,different,1,0,201
Subj09,monocular,congruent,aligned,different,0,1,246
Subj09,monocular,congruent,misaligned,same,1,1,266
Subj09,monocular,congruent,misaligned,same,1,1,201
Subj09,monocular,incongruent,aligned,different,1,0,206
Subj09,monocular,congruent,aligned,same,1,1,341
Subj09,monocular,congruent,aligned,same,1,1,251
Subj09,monocular,incongruent,aligned,same,1,1,731
Subj09,monocular,incongruent,aligned,same,1,1,776
Subj09,monocular,congruent,misaligned,different,0,1,356
Subj09,monocular,congruent,misaligned,different,1,0,1161
Subj09,monocular,incongruent,misaligned,different,0,1,235
Subj09,monocular,incongruent,misaligned,same,1,1,201
Subj09,monocular,congruent,misaligned,same,1,1,201
Subj09,monocular,congruent,aligned,same,1,1,201
Subj09,monocular,incongruent,misaligned,different,0,1,276
Subj09,monocular,congruent,aligned,same,1,1,201
Subj09,monocular,incongruent,aligned,different,0,1,256
Subj09,monocular,incongruent,aligned,different,1,0,201
Subj09,monocular,congruent,aligned,same,0,0,201
Subj09,monocular,incongruent,misaligned,different,0,1,210
Subj09,monocular,incongruent,aligned,different,1,0,936
Subj09,monocular,incongruent,aligned,different,0,1,455
Subj09,monocular,incongruent,aligned,same,0,0,201
Subj09,monocular,congruent,misaligned,same,1,1,586
Subj09,monocular,incongruent,aligned,same,1,1,201
Subj09,monocular,incongruent,aligned,different,1,0,201
Subj09,monocular,congruent,misaligned,different,0,1,271
Subj09,monocular,incongruent,aligned,same,1,1,390
Subj09,monocular,incongruent,aligned,different,0,1,356
Subj09,monocular,incongruent,misaligned,different,1,0,201
Subj09,monocular,incongruent,misaligned,different,0,1,201
Subj09,monocular,incongruent,aligned,same,1,1,201
Subj09,monocular,congruent,misaligned,same,1,1,351
Subj09,monocular,incongruent,misaligned,same,1,1,351
Subj09,monocular,incongruent,misaligned,same,1,1,201
Subj09,monocular,congruent,misaligned,same,1,1,201
Subj09,monocular,congruent,aligned,same,0,0,356
Subj09,monocular,congruent,aligned,different,0,1,321
Subj09,monocular,incongruent,misaligned,same,1,1,211
Subj09,monocular,incongruent,aligned,different,1,0,201
Subj09,monocular,incongruent,misaligned,same,1,1,270
Subj09,monocular,congruent,aligned,different,0,1,316
Subj09,monocular,congruent,aligned,same,1,1,301
Subj09,monocular,congruent,aligned,different,1,0,216
Subj09,monocular,congruent,misaligned,same,1,1,421
Subj09,monocular,incongruent,misaligned,different,0,1,371
Subj09,monocular,congruent,misaligned,same,1,1,201
Subj09,monocular,congruent,aligned,different,1,0,201
Subj09,monocular,congruent,misaligned,same,1,1,201
Subj09,monocular,incongruent,aligned,same,1,1,216
Subj09,monocular,congruent,misaligned,same,1,1,201
Subj09,monocular,incongruent,aligned,same,1,1,201
Subj09,monocular,congruent,aligned,different,1,0,201
Subj09,monocular,incongruent,aligned,different,0,1,256
Subj09,monocular,congruent,aligned,different,1,0,216
Subj09,monocular,congruent,aligned,same,1,1,201
Subj09,monocular,incongruent,aligned,different,0,1,236
Subj09,monocular,incongruent,misaligned,same,0,0,416
Subj09,monocular,congruent,misaligned,same,0,0,201
Subj09,monocular,congruent,misaligned,different,0,1,291
Subj09,monocular,congruent,aligned,different,0,1,201
Subj09,monocular,incongruent,aligned,same,0,0,206
Subj09,monocular,congruent,misaligned,different,0,1,356
Subj09,monocular,incongruent,misaligned,different,0,1,301
Subj09,monocular,congruent,aligned,different,0,1,386
Subj09,monocular,incongruent,aligned,same,0,0,466
Subj09,monocular,incongruent,aligned,same,0,0,516
Subj09,monocular,congruent,misaligned,different,0,1,431
Subj09,monocular,incongruent,misaligned,same,1,1,475
Subj09,monocular,congruent,aligned,same,1,1,201
Subj09,monocular,incongruent,misaligned,different,0,1,316
Subj09,monocular,incongruent,misaligned,same,0,0,216
Subj09,monocular,congruent,aligned,different,0,1,301
Subj09,monocular,congruent,misaligned,same,1,1,201
Subj09,monocular,congruent,aligned,different,0,1,471
Subj09,monocular,congruent,aligned,different,0,1,371
Subj09,monocular,congruent,misaligned,same,1,1,371
Subj09,monocular,congruent,aligned,same,1,1,331
Subj09,monocular,congruent,aligned,different,0,1,316
Subj09,monocular,congruent,aligned,same,1,1,417
Subj09,monocular,congruent,misaligned,different,0,1,301
Subj09,monocular,incongruent,aligned,different,1,0,425
Subj09,monocular,incongruent,aligned,same,1,1,436
Subj09,monocular,congruent,aligned,same,1,1,261
Subj09,monocular,incongruent,aligned,different,0,1,261
Subj09,monocular,congruent,misaligned,different,0,1,356
Subj09,monocular,incongruent,aligned,same,1,1,486
Subj09,monocular,incongruent,aligned,different,0,1,326
Subj09,monocular,incongruent,aligned,different,0,1,411
Subj10,CFS,incongruent,aligned,different,0,1,326
Subj10,CFS,incongruent,aligned,same,0,0,336
Subj10,CFS,incongruent,aligned,same,0,0,441
Subj10,CFS,incongruent,misaligned,different,0,1,261
Subj10,CFS,incongruent,aligned,same,1,1,311
Subj10,CFS,congruent,aligned,same,0,0,506
Subj10,CFS,congruent,misaligned,different,1,0,286
Subj10,CFS,congruent,aligned,different,0,1,351
Subj10,CFS,incongruent,misaligned,same,1,1,456
Subj10,CFS,congruent,misaligned,same,1,1,440
Subj10,CFS,incongruent,misaligned,same,1,1,226
Subj10,CFS,congruent,aligned,same,1,1,600
Subj10,CFS,congruent,misaligned,same,0,0,361
Subj10,CFS,incongruent,misaligned,different,0,1,471
Subj10,CFS,incongruent,aligned,same,0,0,491
Subj10,CFS,incongruent,aligned,same,1,1,361
Subj10,CFS,incongruent,misaligned,different,0,1,281
Subj10,CFS,incongruent,aligned,same,1,1,316
Subj10,CFS,incongruent,aligned,different,0,1,271
Subj10,CFS,congruent,aligned,same,0,0,346
Subj10,CFS,incongruent,misaligned,same,0,0,296
Subj10,CFS,congruent,aligned,same,0,0,366
Subj10,CFS,incongruent,aligned,different,0,1,366
Subj10,CFS,incongruent,misaligned,different,0,1,310
Subj10,CFS,congruent,aligned,different,0,1,336
Subj10,CFS,congruent,misaligned,same,1,1,320
Subj10,CFS,congruent,misaligned,same,0,0,681
Subj10,CFS,congruent,aligned,same,0,0,695
Subj10,CFS,congruent,misaligned,different,0,1,346
Subj10,CFS,congruent,misaligned,different,0,1,346
Subj10,CFS,incongruent,misaligned,different,0,1,341
Subj10,CFS,incongruent,misaligned,different,0,1,381
Subj10,CFS,congruent,aligned,same,0,0,271
Subj10,CFS,incongruent,aligned,same,0,0,416
Subj10,CFS,incongruent,aligned,different,0,1,311
Subj10,CFS,incongruent,aligned,different,0,1,291
Subj10,CFS,congruent,aligned,same,0,0,206
Subj10,CFS,congruent,aligned,different,0,1,256
Subj10,CFS,incongruent,aligned,different,0,1,261
Subj10,CFS,incongruent,misaligned,different,0,1,386
Subj10,CFS,congruent,aligned,different,0,1,249
Subj10,CFS,congruent,aligned,same,0,0,256
Subj10,CFS,congruent,misaligned,different,0,1,241
Subj10,CFS,incongruent,misaligned,different,0,1,296
Subj10,CFS,congruent,aligned,different,0,1,226
Subj10,CFS,congruent,misaligned,different,0,1,201
Subj10,CFS,incongruent,misaligned,different,0,1,281
Subj10,CFS,incongruent,aligned,same,0,0,306
Subj10,CFS,incongruent,misaligned,same,1,1,406
Subj10,CFS,incongruent,aligned,different,0,1,275
Subj10,CFS,incongruent,misaligned,different,0,1,366
Subj10,CFS,congruent,aligned,same,1,1,390
Subj10,CFS,congruent,misaligned,different,0,1,311
Subj10,CFS,congruent,aligned,same,1,1,521
Subj10,CFS,congruent,aligned,different,0,1,226
Subj10,CFS,congruent,aligned,same,1,1,441
Subj10,CFS,congruent,aligned,same,1,1,485
Subj10,CFS,incongruent,misaligned,different,0,1,256
Subj10,CFS,incongruent,misaligned,different,0,1,346
Subj10,CFS,congruent,aligned,different,0,1,315
Subj10,CFS,incongruent,aligned,same,0,0,376
Subj10,CFS,incongruent,misaligned,same,0,0,351
Subj10,CFS,incongruent,aligned,same,1,1,496
Subj10,CFS,congruent,misaligned,same,1,1,916
Subj10,CFS,congruent,aligned,different,0,1,246
Subj10,CFS,incongruent,misaligned,different,0,1,266
Subj10,CFS,incongruent,aligned,different,1,0,646
Subj10,CFS,congruent,misaligned,same,1,1,706
Subj10,CFS,incongruent,misaligned,same,1,1,446
Subj10,CFS,incongruent,aligned,different,0,1,241
Subj10,CFS,congruent,misaligned,same,1,1,351
Subj10,CFS,incongruent,misaligned,different,0,1,281
Subj10,CFS,congruent,aligned,different,0,1,251
Subj10,CFS,incongruent,aligned,different,0,1,351
Subj10,CFS,incongruent,aligned,same,1,1,401
Subj10,CFS,congruent,misaligned,same,0,0,526
Subj10,CFS,incongruent,aligned,same,1,1,250
Subj10,CFS,incongruent,misaligned,same,1,1,517
Subj10,CFS,incongruent,misaligned,same,1,1,201
Subj10,CFS,congruent,misaligned,different,0,1,310
Subj10,CFS,incongruent,aligned,different,0,1,276
Subj10,CFS,congruent,aligned,different,0,1,201
Subj10,CFS,congruent,misaligned,same,0,0,406
Subj10,CFS,incongruent,misaligned,same,1,1,366
Subj10,CFS,congruent,aligned,same,0,0,366
Subj10,CFS,incongruent,aligned,different,0,1,396
Subj10,CFS,incongruent,aligned,same,0,0,396
Subj10,CFS,congruent,misaligned,same,0,0,436
Subj10,CFS,congruent,aligned,different,0,1,306
Subj10,CFS,congruent,aligned,different,1,0,331
Subj10,CFS,congruent,aligned,different,0,1,236
Subj10,CFS,incongruent,aligned,same,0,0,401
Subj10,CFS,congruent,aligned,same,1,1,361
Subj10,CFS,incongruent,aligned,same,1,1,396
Subj10,CFS,incongruent,aligned,different,0,1,336
Subj10,CFS,incongruent,aligned,different,0,1,425
Subj10,CFS,incongruent,misaligned,same,1,1,336
Subj10,CFS,incongruent,misaligned,same,1,1,266
Subj10,CFS,congruent,misaligned,same,1,1,251
Subj10,CFS,incongruent,misaligned,different,0,1,241
Subj10,CFS,incongruent,misaligned,same,0,0,401
Subj10,CFS,incongruent,aligned,different,0,1,526
Subj10,CFS,congruent,misaligned,different,0,1,296
Subj10,CFS,congruent,misaligned,different,0,1,436
Subj10,CFS,incongruent,misaligned,different,0,1,341
Subj10,CFS,congruent,misaligned,different,0,1,375
Subj10,CFS,incongruent,misaligned,different,0,1,375
Subj10,CFS,incongruent,aligned,same,0,0,366
Subj10,CFS,congruent,misaligned,different,0,1,296
Subj10,CFS,incongruent,misaligned,same,1,1,420
Subj10,CFS,incongruent,aligned,different,0,1,201
Subj10,CFS,incongruent,misaligned,same,1,1,392
Subj10,CFS,congruent,aligned,different,0,1,241
Subj10,CFS,incongruent,misaligned,same,0,0,276
Subj10,CFS,congruent,aligned,different,0,1,311
Subj10,CFS,congruent,aligned,different,0,1,306
Subj10,CFS,congruent,aligned,different,0,1,291
Subj10,CFS,incongruent,aligned,different,0,1,336
Subj10,CFS,incongruent,misaligned,same,1,1,267
Subj10,CFS,incongruent,misaligned,same,1,1,227
Subj10,CFS,incongruent,misaligned,different,0,1,201
Subj10,CFS,congruent,misaligned,same,0,0,321
Subj10,CFS,congruent,misaligned,different,0,1,421
Subj10,CFS,incongruent,misaligned,different,0,1,320
Subj10,CFS,congruent,aligned,different,0,1,276
Subj10,CFS,congruent,misaligned,same,0,0,206
Subj10,CFS,congruent,misaligned,same,1,1,326
Subj10,CFS,incongruent,aligned,same,0,0,546
Subj10,CFS,congruent,misaligned,same,1,1,331
Subj10,CFS,congruent,misaligned,different,0,1,315
Subj10,CFS,incongruent,aligned,different,0,1,606
Subj10,CFS,congruent,aligned,same,1,1,411
Subj10,CFS,congruent,misaligned,different,0,1,281
Subj10,CFS,congruent,misaligned,same,0,0,501
Subj10,CFS,congruent,aligned,different,0,1,456
Subj10,CFS,congruent,aligned,different,0,1,421
Subj10,CFS,incongruent,aligned,same,0,0,276
